   9.6110297e+01  -1.0644277e-01   9.9431883e-01  -1.7364818e-01  -9.8480775e-01
   9.9203368e+01  -1.5993922e-01   9.8712686e-01  -1.7364818e-01  -9.8480775e-01
   1.0178211e+02  -2.0419035e-01   9.7893120e-01  -1.7364818e-01  -9.8480775e-01
   9.8121221e+01  -1.4126791e-01   9.8997140e-01  -1.7364818e-01  -9.8480775e-01
   8.2560364e+01   1.2948158e-01   9.9158183e-01  -1.7364818e-01  -9.8480775e-01
   9.2079543e+01  -3.6286899e-02   9.9934141e-01  -1.7364818e-01  -9.8480775e-01
   9.8530850e+01  -1.4834190e-01   9.8893614e-01  -1.7364818e-01  -9.8480775e-01
   9.9806322e+01  -1.7031822e-01   9.8538911e-01  -1.7364818e-01  -9.8480775e-01
   1.0524526e+02  -2.6295142e-01   9.6480907e-01  -1.7364818e-01  -9.8480775e-01
   7.6996468e+01   2.2501111e-01   9.7435620e-01  -1.7364818e-01  -9.8480775e-01
   9.4793402e+01  -8.3563099e-02   9.9650249e-01  -1.7364818e-01  -9.8480775e-01
   9.9373898e+01  -1.6287649e-01   9.8664647e-01  -1.7364818e-01  -9.8480775e-01
  -2.1831464e+01   9.2828175e-01  -3.7187766e-01  -1.7364818e-01  -9.8480775e-01
  -1.7659382e+02  -9.9823343e-01  -5.9414011e-02  -1.7364818e-01  -9.8480775e-01
   8.7648525e+01   4.1029453e-02   9.9915794e-01  -1.7364818e-01  -9.8480775e-01
   8.4296215e+01   9.9385479e-02   9.9504901e-01  -1.7364818e-01  -9.8480775e-01
   9.9549170e+01  -1.6589395e-01   9.8614360e-01  -1.7364818e-01  -9.8480775e-01
   1.0047390e+02  -1.8178763e-01   9.8333781e-01  -1.7364818e-01  -9.8480775e-01
   9.8125176e+01  -1.4133624e-01   9.8996165e-01  -1.7364818e-01  -9.8480775e-01
   9.8256721e+01  -1.4360870e-01   9.8963455e-01  -1.7364818e-01  -9.8480775e-01
   1.0360368e+02  -2.3520449e-01   9.7194591e-01  -1.7364818e-01  -9.8480775e-01
   8.5381499e+01   8.0520791e-02   9.9675293e-01  -1.7364818e-01  -9.8480775e-01
   9.2476366e+01  -4.3207285e-02   9.9906613e-01  -1.7364818e-01  -9.8480775e-01
   1.0186181e+02  -2.0555188e-01   9.7864622e-01  -1.7364818e-01  -9.8480775e-01
   7.4125768e+01   2.7352667e-01   9.6186442e-01  -1.7364818e-01  -9.8480775e-01
   9.4760879e+01  -8.2997437e-02   9.9654976e-01  -1.7364818e-01  -9.8480775e-01
   1.2031628e+02  -5.0477295e-01   8.6325215e-01  -1.7364818e-01  -9.8480775e-01
   7.8405623e+01   2.0098178e-01   9.7959498e-01  -1.7364818e-01  -9.8480775e-01
   9.8496335e+01  -1.4774615e-01   9.8902532e-01  -1.7364818e-01  -9.8480775e-01
   1.5434190e+02  -9.0139392e-01   4.3300000e-01  -1.7364818e-01  -9.8480775e-01
   9.8493698e+01  -1.4770063e-01   9.8903212e-01  -1.7364818e-01  -9.8480775e-01
   1.0196512e+02  -2.0731621e-01   9.7827399e-01  -1.7364818e-01  -9.8480775e-01
   5.3119646e+01   6.0014599e-01   7.9989049e-01  -1.7364818e-01  -9.8480775e-01
   9.7148218e+01  -1.2443654e-01   9.9222757e-01  -1.7364818e-01  -9.8480775e-01
   6.8737041e+01   3.6264883e-01   9.3192587e-01  -1.7364818e-01  -9.8480775e-01
   6.4999112e+01   4.2263231e-01   9.0630124e-01  -1.7364818e-01  -9.8480775e-01
   9.8023377e+01  -1.3957713e-01   9.9021120e-01  -1.7364818e-01  -9.8480775e-01
   8.4365055e+01   9.8189879e-02   9.9516770e-01  -1.7364818e-01  -9.8480775e-01
   7.7389594e+01   2.1832048e-01   9.7587713e-01  -1.7364818e-01  -9.8480775e-01
   9.0600996e+01  -1.0489170e-02   9.9994499e-01  -1.7364818e-01  -9.8480775e-01
   1.0647721e+02  -2.8363398e-01   9.5893262e-01  -1.7364818e-01  -9.8480775e-01
   6.7366725e+01   3.8483142e-01   9.2298688e-01  -1.7364818e-01  -9.8480775e-01
   9.1345315e+01  -2.3478022e-02   9.9972435e-01  -1.7364818e-01  -9.8480775e-01
   1.1144311e+02  -3.6557722e-01   9.3078101e-01  -1.7364818e-01  -9.8480775e-01
   9.8125861e+01  -1.4134807e-01   9.8995996e-01  -1.7364818e-01  -9.8480775e-01
   9.4148616e+01  -7.2343764e-02   9.9737976e-01  -1.7364818e-01  -9.8480775e-01
   9.5390689e+01  -9.3946524e-02   9.9557724e-01  -1.7364818e-01  -9.8480775e-01
   7.1696703e+01   3.1404709e-01   9.4940741e-01  -1.7364818e-01  -9.8480775e-01
   1.2359795e+02  -5.5336175e-01   8.3294104e-01  -1.7364818e-01  -9.8480775e-01
   1.0390153e+02  -2.4025392e-01   9.7071008e-01  -1.7364818e-01  -9.8480775e-01
   1.0413009e+02  -2.4412434e-01   9.6974394e-01  -1.7364818e-01  -9.8480775e-01
   1.0615472e+02  -2.7823207e-01   9.6051388e-01  -1.7364818e-01  -9.8480775e-01
   1.0175315e+02  -2.0369562e-01   9.7903427e-01  -1.7364818e-01  -9.8480775e-01
   1.1100782e+02  -3.5849541e-01   9.3353149e-01  -1.7364818e-01  -9.8480775e-01
